DATAFLOW,POP_COMP: Population Component,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,401051017: Norwood (SA),A: Annual,2023,11634,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,403041088: Willunga,A: Annual,2022,3660,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,403041088: Willunga,A: Annual,2023,3691,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,405041127: Yorke Peninsula - North,A: Annual,2022,7652,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,405041127: Yorke Peninsula - North,A: Annual,2023,7685,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,406021141: Outback,A: Annual,2022,2011,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,406021141: Outback,A: Annual,2023,1982,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801101146: Whitlam,A: Annual,2022,53,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801101146: Whitlam,A: Annual,2023,356,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,101031016: Jindabyne - Berridale,A: Annual,2022,8225,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,101031016: Jindabyne - Berridale,A: Annual,2023,8381,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,112011237: Ballina Surrounds,A: Annual,2022,18611,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,112011237: Ballina Surrounds,A: Annual,2023,18783,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,113031263: Cootamundra,A: Annual,2022,7717,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,113031263: Cootamundra,A: Annual,2023,7717,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119031665: Hurstville - North,A: Annual,2022,11975,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119031665: Hurstville - North,A: Annual,2023,12406,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,124031464: Penrith,A: Annual,2022,18854,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,124031464: Penrith,A: Annual,2023,19343,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125031484: Guildford West - Merrylands West,A: Annual,2022,23289,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125031484: Guildford West - Merrylands West,A: Annual,2023,23921,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,202031032: Bendigo Surrounds - North,A: Annual,2022,5022,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,202031032: Bendigo Surrounds - North,A: Annual,2023,5154,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,204011057: Mansfield (Vic.),A: Annual,2022,10683,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,204011057: Mansfield (Vic.),A: Annual,2023,10905,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206061138: Toorak,A: Annual,2022,13127,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206061138: Toorak,A: Annual,2023,13337,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208011172: Hampton,A: Annual,2022,18508,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208011172: Hampton,A: Annual,2023,18828,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208031190: Mentone,A: Annual,2022,13370,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208031190: Mentone,A: Annual,2023,13727,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,210051245: Gladstone Park - Westmeadows,A: Annual,2022,17994,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,210051245: Gladstone Park - Westmeadows,A: Annual,2023,18180,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,316021417: Aroona - Currimundi,A: Annual,2022,10127,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,316021417: Aroona - Currimundi,A: Annual,2023,10230,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505011071: Currambine - Kinross,A: Annual,2022,14272,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505011071: Currambine - Kinross,A: Annual,2023,14572,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507011153: Coolbellup,A: Annual,2022,8870,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507011153: Coolbellup,A: Annual,2023,9150,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,604011079: Penguin - Sulphur Creek,A: Annual,2022,5536,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,604011079: Penguin - Sulphur Creek,A: Annual,2023,5590,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701011001: Darwin Airport,A: Annual,2022,20,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701011001: Darwin Airport,A: Annual,2023,20,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801011017: Latham,A: Annual,2022,3748,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801011017: Latham,A: Annual,2023,3747,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801041116: Gungahlin - East,A: Annual,2022,0,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801041116: Gungahlin - East,A: Annual,2023,0,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,101041019: Bega - Tathra,A: Annual,2022,8869,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,101041019: Bega - Tathra,A: Annual,2023,8926,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,103031070: Lithgow,A: Annual,2022,12370,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,103031070: Lithgow,A: Annual,2023,12253,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,107021135: Illawarra Catchment Reserve,A: Annual,2022,5,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,107021135: Illawarra Catchment Reserve,A: Annual,2023,5,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,107031138: Kiama,A: Annual,2022,8846,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,107031138: Kiama,A: Annual,2023,8901,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,108011151: Bulahdelah - Stroud,A: Annual,2022,5283,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,108011151: Bulahdelah - Stroud,A: Annual,2023,5361,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,108041166: Wauchope,A: Annual,2022,13093,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,108041166: Wauchope,A: Annual,2023,13299,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304011081: Jindalee - Mount Ommaney,A: Annual,2022,7687,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304011081: Jindalee - Mount Ommaney,A: Annual,2023,7748,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304031096: St Lucia,A: Annual,2022,12932,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304031096: St Lucia,A: Annual,2023,14142,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304041099: Enoggera Reservoir,A: Annual,2022,33,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,304041099: Enoggera Reservoir,A: Annual,2023,33,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,305031125: Hendra,A: Annual,2022,5035,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,305031125: Hendra,A: Annual,2023,5131,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310011272: Durack,A: Annual,2022,8435,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310011272: Durack,A: Annual,2023,8637,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,311061329: Daisy Hill,A: Annual,2022,7092,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,311061329: Daisy Hill,A: Annual,2023,7251,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,313021369: Wamuran,A: Annual,2022,4321,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,313021369: Wamuran,A: Annual,2023,4401,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,313051574: Moreton Island,A: Annual,2022,320,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,313051574: Moreton Island,A: Annual,2023,324,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,314031391: Bray Park,A: Annual,2022,10455,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,314031391: Bray Park,A: Annual,2023,10617,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506031128: Parkwood - Ferndale - Lynwood,A: Annual,2022,14445,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506031128: Parkwood - Ferndale - Lynwood,A: Annual,2023,14773,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507031261: Casuarina - Wandi,A: Annual,2022,10268,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507031261: Casuarina - Wandi,A: Annual,2023,11273,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507051190: Safety Bay - Shoalwater,A: Annual,2022,12564,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507051190: Safety Bay - Shoalwater,A: Annual,2023,12884,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,601021006: Geilston Bay - Risdon,A: Annual,2022,3544,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,601021006: Geilston Bay - Risdon,A: Annual,2023,3581,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,112031252: Murwillumbah Surrounds,A: Annual,2022,10462,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,112031252: Murwillumbah Surrounds,A: Annual,2023,10588,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,114011278: Nowra,A: Annual,2022,23239,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,114011278: Nowra,A: Annual,2023,23354,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119021362: Belmore - Belfield,A: Annual,2022,20503,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119021362: Belmore - Belfield,A: Annual,2023,20875,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,121021404: Berowra - Brooklyn - Cowan,A: Annual,2022,11759,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,121021404: Berowra - Brooklyn - Cowan,A: Annual,2023,11769,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125011583: Auburn - North,A: Annual,2022,10587,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125011583: Auburn - North,A: Annual,2023,11405,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125031714: Merrylands - Holroyd,A: Annual,2022,24089,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,125031714: Merrylands - Holroyd,A: Annual,2023,24865,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,203021485: Charlemont,A: Annual,2022,11863,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,203021485: Charlemont,A: Annual,2023,12731,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,204031072: Towong,A: Annual,2022,6168,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,204031072: Towong,A: Annual,2023,6213,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,207011149: Camberwell,A: Annual,2022,21286,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,207011149: Camberwell,A: Annual,2023,21813,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208021176: Carnegie,A: Annual,2022,18939,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,208021176: Carnegie,A: Annual,2023,20080,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,211011255: Lysterfield,A: Annual,2022,6569,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,211011255: Lysterfield,A: Annual,2023,6573,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,217011422: Portland,A: Annual,2022,11175,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,217011422: Portland,A: Annual,2023,11181,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,308031221: Shoalwater Bay,A: Annual,2022,22,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,308031221: Shoalwater Bay,A: Annual,2023,22,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,309031237: Coombabah,A: Annual,2022,10451,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,309031237: Coombabah,A: Annual,2023,10621,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,315021404: Carpentaria,A: Annual,2022,5114,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,315021404: Carpentaria,A: Annual,2023,5195,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,316051437: Sunshine Beach,A: Annual,2022,7047,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,316051437: Sunshine Beach,A: Annual,2023,7258,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,503011031: Claremont (WA),A: Annual,2022,9647,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,503011031: Claremont (WA),A: Annual,2023,10109,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,504031300: Ellenbrook,A: Annual,2022,20099,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,504031300: Ellenbrook,A: Annual,2023,20719,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507031170: Calista,A: Annual,2022,7700,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,507031170: Calista,A: Annual,2023,7705,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,604031094: North West,A: Annual,2022,4349,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,604031094: North West,A: Annual,2023,4401,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701021017: East Arm,A: Annual,2022,23,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,701021017: East Arm,A: Annual,2023,23,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801031113: Canberra East,A: Annual,2022,1137,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801031113: Canberra East,A: Annual,2023,1179,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801051060: Turner,A: Annual,2022,4537,PSNS: Persons,,
